RUT	DV	VIGENCIA	FECHA	TIPO_DIRECCION	CALLE	NUMERO	BLOQUE	DEPARTAMENTO	VILLA_POBLACION	CIUDAD	COMUNA	REGION
50865520	7	S	2007-03-26	SUCURSAL	AVDA. PRES. FREI	1747	B	20		INDEPENDENCIA	INDEPENDENCIA	XIII REGION METROPOLITANA
50865820	6	S	2004-12-17	SUCURSAL	AV. MIGUEL RAMIREZ	1550				RANCAGUA	RANCAGUA	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
50866080	4	S	2002-03-26	SUCURSAL	PARCELA 30				3 ESQUINAS	COIHUECO	COIHUECO	XVI REGION DE ÑUBLE
50866280	7	S	1999-01-19	SUCURSAL	CAMINO RAUCO A CASTRO	S/N			NALHUITAD	CHONCHI	CHONCHI	X REGION LOS LAGOS
50866820	1	N	1999-03-26	SUCURSAL	PTO VALPARAISO	331			LOS PUERTOS II	STGO	PUDAHUEL	XIII REGION METROPOLITANA
50866950	K	S	1999-07-27	SUCURSAL	"AV. LIB.BDO.O""HGIGGINS"	3410	LC.O-	57		STGO	EST CENTRAL	XIII REGION METROPOLITANA
50867150	4	N	2007-11-12	SUCURSAL	VICUNA MACKENNA ORIENTE	7110		BU018		SANTIAGO	LA FLORIDA	XIII REGION METROPOLITANA
50867590	9	S	1998-12-22	SUCURSAL	CANCHA RAYADA	3712					ARICA	XV REGION ARICA Y PARINACOTA
50867600	K	S	1998-11-19	SUCURSAL	21 MAYO	345		35			ARICA	XV REGION ARICA Y PARINACOTA
50867680	8	S	1999-06-01	SUCURSAL	ERNESTO RIQUELME	360				NVA IMPERIAL	NUEVA IMPERIAL	IX REGION DE LA ARAUCANIA
50867900	9	S	1999-04-29	SUCURSAL	CONDELL	323				VICUNA	VICUNA	IV REGION COQUIMBO
50867940	8	S	2006-03-13	SUCURSAL	ANDRES BELLO	609				QUILPUE	QUILPUE	V REGION VALPARAISO
50867940	8	N	2008-03-20	SUCURSAL	J.J. PEREZ	191			CALERA	CALERA	LA CALERA	V REGION VALPARAISO
50867940	8	N	2007-04-03	SUCURSAL	J.J. PEREZ	395		2		LA CALERA	LA CALERA	V REGION VALPARAISO
50867940	8	N	2009-01-09	SUCURSAL	MONJITAS	831				SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
50867940	8	N	2006-02-13	SUCURSAL	ORTIZ DE ROZAS	405		102		LA LIGUA	LA LIGUA	V REGION VALPARAISO
50867940	8	N	2003-01-29	SUCURSAL	PEDRO MONTT	1842	C101	C102		VALPARAISO	VALPARAISO	V REGION VALPARAISO
50867940	8	S	2006-09-01	SUCURSAL	SERRANO	125				LIMACHE	LIMACHE	V REGION VALPARAISO
50867940	8	N	2006-02-14	SUCURSAL	VALPARAISO	463		3		VINA DEL MAR	VINA DEL MAR	V REGION VALPARAISO
50867940	8	N	2021-03-02	SUCURSAL	VALPARAISO	469		184-4	VIÑA DEL MAR	VIÑA DEL MAR	VINA DEL MAR	V REGION VALPARAISO
50868080	5	S	2001-04-19	SUCURSAL	NATANIEL COX	1145		11		SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
50868460	6	S	1999-03-22	SUCURSAL	PERQUILAUQUEN KM.	353				NIQUEN	NIQUEN	XVI REGION DE ÑUBLE
50868460	6	S	1999-03-22	SUCURSAL	VILLA EL CONQUISTADOR	52			PASAJE 2	PARRAL	PARRAL	VII REGION DEL MAULE
50868680	3	S	2000-09-06	SUCURSAL	PAICAVI	685				CONCEPCION	CONCEPCION	VIII REGION DEL BIO BIO
50868730	3	S	1999-02-10	SUCURSAL	LUIS CRUZ MARTINEZ	S/N			SECTOR GOROPEUMO	TREHUACO	PORTEZUELO	XVI REGION DE ÑUBLE
50869180	7	S	1998-12-07	SUCURSAL	AV PDTE J ALESSANDRI R	450			EL MOLINO	SANTIAGO	MAIPU	XIII REGION METROPOLITANA
50869290	0	S	2005-04-15	SUCURSAL	SANTA ROSA	79		32		SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
50869310	9	S	1998-12-17	SUCURSAL	VALDES	185				MELIPILLA	MELIPILLA	XIII REGION METROPOLITANA
50869380	K	S	2002-08-27	SUCURSAL	4 ORIENTE ST 8 MZ T LT 8D				HTOS FAMILIARES	STGO	TIL-TIL	XIII REGION METROPOLITANA
50869840	2	N	2000-10-19	SUCURSAL	BARROS LUCO	3380				STGO	SAN MIGUEL	XIII REGION METROPOLITANA
50869840	2	N	2008-06-04	SUCURSAL	SAN NICOLAS	1279			R.A.4852-24	STGO	SAN MIGUEL	XIII REGION METROPOLITANA
50870720	7	S	1999-02-24	SUCURSAL	FEDERICO ALDUNATE	680				LAS CABRAS	LAS CABRAS	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
50871130	1	S	1999-07-27	SUCURSAL	JULIO SEPULVEDA	454				ANGOL	ANGOL	IX REGION DE LA ARAUCANIA
50871440	8	S	1999-10-01	SUCURSAL	MERCADO CENTRAL	123				SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
50871540	4	N	2007-10-05	SUCURSAL	PJE. ALBERTO HURTADO	P-A6			KIOSKO P-A6	SANTIAGO	MAIPU	XIII REGION METROPOLITANA
50871850	0	S	1999-12-29	SUCURSAL	J TORIBIO MEDINA	34		09			SANTIAGO	XIII REGION METROPOLITANA
50871970	1	S	1999-05-17	SUCURSAL	POTREROS TEATINA BAJA	LOTE	3		LA ALFALFITA PAMA	COMBARBALA	COMBARBALA	IV REGION COQUIMBO
50872430	6	S	1999-02-23	SUCURSAL	MAIPU	559			CENTRO	ARICA	ARICA	XV REGION ARICA Y PARINACOTA
50872450	0	S	1999-05-14	SUCURSAL	EL ROBLE	4293	L/09		MERCADILLO PTA.NORTE	ARICA	ARICA	XV REGION ARICA Y PARINACOTA
50872790	9	S	1999-08-18	SUCURSAL	PJE. M	857			TIERRAS BLANCAS	COQUIMBO	COQUIMBO	IV REGION COQUIMBO
50872980	4	S	2002-03-04	SUCURSAL	FERIA MARGA MARGA	P. 82				VINA DEL MAR	VINA DEL MAR	V REGION VALPARAISO
50873570	7	S	1999-04-09	SUCURSAL	CARLOS OLIVARES	436			ROL 1572/8		RANCAGUA	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
50873580	4	S	2000-11-06	SUCURSAL	SANTA SOFIA	846			B.GARRIDO IV-4062/10		CURICO	VII REGION DEL MAULE
50873630	4	S	2000-12-15	SUCURSAL	PARC 40 STA TERESA DE				PERQUIN ROL 172-90	SAN CLEMENTE	SAN CLEMENTE	VII REGION DEL MAULE
50873630	4	S	2005-12-28	SUCURSAL	PARCELA	319			L/MONTES	SAN CLEMENTE	SAN CLEMENTE	VII REGION DEL MAULE
50873630	4	S	1999-10-29	SUCURSAL	PARCELA 38				STA TERESA DE PERQUN	TALCA	SAN CLEMENTE	VII REGION DEL MAULE
50873630	4	S	2007-09-06	SUCURSAL	PARCELA EL COLORADO	38				TALCA	SAN CLEMENTE	VII REGION DEL MAULE
50873630	4	N	2010-03-24	SUCURSAL	PARCELA LOS MONTES	309				TALCA	SAN CLEMENTE	VII REGION DEL MAULE
50873630	4	N	2009-04-14	SUCURSAL	PARCELA LOS MONTES	317				TALCA	SAN CLEMENTE	VII REGION DEL MAULE
50873690	8	N	2000-05-25	SUCURSAL	PARCELA	11			SAN AGUSTIN	SAN CLEMENTE	SAN CLEMENTE	VII REGION DEL MAULE
50873690	8	S	2005-04-26	SUCURSAL	SANTA MONICA PC 5				LOTE F ROL3718-378	TALCA	TALCA	VII REGION DEL MAULE
50873780	7	S	1999-04-06	SUCURSAL	SEPULVEDA BUSTOS	55			CHILLAN	CHILLAN	CHILLAN	XVI REGION DE ÑUBLE
50873790	4	S	2000-05-08	SUCURSAL	AVDA O HIGGINS	2598 B				CHILLAN VIEJO	CHILLAN	XVI REGION DE ÑUBLE
50874190	1	S	1999-10-28	SUCURSAL	ARTURO PRAT	2139			ROL 3737-1	SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
50874250	9	S	2000-01-19	SUCURSAL	PJE 2	12 A			STA ROSA	OSORNO	OSORNO	X REGION LOS LAGOS
50874440	4	S	2001-04-02	SUCURSAL	SALVADOR GUTIERREZ	7304				STGO	CERRO NAVIA	XIII REGION METROPOLITANA
50874680	6	S	2002-08-16	SUCURSAL	DIEZ DE JULIO	60				STGO	SANTIAGO	XIII REGION METROPOLITANA
50874870	1	S	1999-09-17	SUCURSAL	APOQUINDO	6089				STGO	LAS CONDES	XIII REGION METROPOLITANA
50874870	1	S	2000-03-23	SUCURSAL	HUERFANOS	1350				STGO	SANTIAGO	XIII REGION METROPOLITANA
50874870	1	S	2000-08-17	SUCURSAL	IRARRAZAVAL	2925				STGO	NUNOA	XIII REGION METROPOLITANA
50874870	1	S	1999-09-13	SUCURSAL	JUAN SABAJ	75					NUNOA	XIII REGION METROPOLITANA
50874960	0	N	2012-07-24	SUCURSAL	AV IRARRAZAVAL	4870				SANTIAGO	NUNOA	XIII REGION METROPOLITANA
50875120	6	S	1999-03-29	SUCURSAL	CARRO DENTRO SUPER LIDER	STA	AMALIA	1763		STGO	LA FLORIDA	XIII REGION METROPOLITANA
50875300	4	N	2005-04-15	SUCURSAL	A MANUEL CASTILLO IBACETA	3689			PATIO DE CAMIONES	ARICA	ARICA	XV REGION ARICA Y PARINACOTA
50875780	8	N	2008-10-06	SUCURSAL	ALDUNATE	131				LA CALERA	LA CALERA	V REGION VALPARAISO
50875920	7	S	1999-04-15	SUCURSAL	CAMINO AL CURA	LT 1-B			PURUTUN	LA CALERA	LA CALERA	V REGION VALPARAISO
50876180	5	S	1999-12-14	SUCURSAL	TUNCA ARRIBA	SN					SAN VICENTE T-T	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
50876210	0	S	1999-06-28	SUCURSAL	UNIHUE	ST 16				MAULE	MAULE	VII REGION DEL MAULE
50876320	4	N	2003-11-12	SUCURSAL	3 ORIENTE	690				TALCA	TALCA	VII REGION DEL MAULE
50876320	4	N	2004-10-06	SUCURSAL	AVENIDA FRANCIA	520			CONDOMINIO FRANCIA	RANCAHUA	RANCAGUA	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
50876450	2	S	1999-03-15	SUCURSAL	PASAJE RIO MAIPO	2073			SALVADOR ALLENDE	CORONEL	CORONEL	VIII REGION DEL BIO BIO
50876480	4	S	1999-05-18	SUCURSAL	COCHARCAS	1058				CHILLAN	CHILLAN	XVI REGION DE ÑUBLE
50876510	K	N	2001-02-16	SUCURSAL	DIAGONAL NAVOTAVO	C,3			PLAZA PEZOA VELIZ	SAN CARLOS	SAN CARLOS	XVI REGION DE ÑUBLE
50876620	3	S	2002-06-10	SUCURSAL	URUGUAY	1552		B	TEMUCO	TEMUCO	TEMUCO	IX REGION DE LA ARAUCANIA
50877050	2	S	2000-02-25	SUCURSAL	EL MANZANO	293				SANTIAGO	RECOLETA	XIII REGION METROPOLITANA
50877140	1	S	1999-04-19	SUCURSAL	ARTESANOS	276			V.ALEGRE	V. ALEGRE	VILLA ALEGRE	VII REGION DEL MAULE
50877500	8	S	1999-07-15	SUCURSAL	CARBONATO 49 AL 56				SECTOR LLANOS	CALDERA	CALDERA	III REGION DE ATACAMA
50878250	0	S	2000-03-14	SUCURSAL	ALBERTO SOLARI	1400				LA SERENA	LA SERENA	IV REGION COQUIMBO
50878850	9	S	2018-03-21	SUCURSAL	PARCELA 9 LT 9 B				SN ERNESTO DE LOS LI		SAN FERNANDO	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
50878850	9	S	2018-03-21	SUCURSAL	PP. LAS GARZAS PC 8	LT 8A2					SAN FERNANDO	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
50878920	3	S	1999-06-04	SUCURSAL	CARRETERA LA FRUTA	S/N				SAN VICENTE	SAN VICENTE T-T	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
50879020	1	S	1999-07-16	SUCURSAL	PARC.83 PP.LAS LIRAS				ROL 67/41		TENO	VII REGION DEL MAULE
50879220	4	S	1999-06-21	SUCURSAL	FUNDO PANGUILEMU   GUAYO	S/N			CAM. A PATAGUAL	CORONEL	CORONEL	VIII REGION DEL BIO BIO
50879320	0	S	2002-12-30	SUCURSAL	CHACABUCO	707			2 SGDO PISO	CONCEPCION	CONCEPCION	VIII REGION DEL BIO BIO
50880250	1	S	2000-01-24	SUCURSAL	PERSA SAN FCO.	---				SANTIAGO	PUDAHUEL	XIII REGION METROPOLITANA
50880300	1	S	2001-10-19	SUCURSAL	"AVDA L.B. O""HIGGINS"	2887	LOCAL	175		STGO	SANTIAGO	XIII REGION METROPOLITANA
50880460	1	S	1999-04-16	SUCURSAL	FERIA PERSA TTE CRUZ					STGO	PUDAHUEL	XIII REGION METROPOLITANA
50880580	2	S	2007-01-04	SUCURSAL	VALPARAISO	376		66		VALAPARAISO	VINA DEL MAR	V REGION VALPARAISO
50880880	1	S	1999-05-06	SUCURSAL	AVDA CERRILLOS	4030			FERIA LO VALLEDOR	STGO	P AGUIRRE CERDA	XIII REGION METROPOLITANA
50880880	1	S	1999-05-06	SUCURSAL	AVDA LO ESPEJO	01565			PATIO MODELO	STGO	LO ESPEJO	XIII REGION METROPOLITANA
50880890	9	S	2002-12-13	SUCURSAL	SANTA ROSA	2305		9		STGO	SANTIAGO	XIII REGION METROPOLITANA
50881060	1	S	1999-06-02	SUCURSAL	YESER DE LA FRONTERA	10630			LA PINTANA	SANTIAGO	LA PINTANA	XIII REGION METROPOLITANA
50881160	8	S	2000-06-05	SUCURSAL	GRAL. VELASQUEZ	533	L/139		F.LAS PALMERAS	ARICA	ARICA	XV REGION ARICA Y PARINACOTA
50881340	6	S	2002-05-24	SUCURSAL	MATTA	2033			CENTRO	ANTOFAGASTA	ANTOFAGASTA	II REGION DE ANTOFAGASTA
50881610	3	S	1999-10-07	SUCURSAL	SIERRA GALLEGUILLOS	S/N			MILLARAY UNO AL QUIN		COPIAPO	III REGION DE ATACAMA
50881740	1	S	1999-05-10	SUCURSAL	JUAN XIII	2337			LAS VEGAS ALTAS	VILLA ALEMANA	VILLA ALEMANA	V REGION VALPARAISO
50882160	3	N	2005-06-13	SUCURSAL	LAS LILAS MOLINET PC.CENT	S/N				SAN BERNARDO	SAN BERNARDO	XIII REGION METROPOLITANA
50882160	3	N	2009-01-15	SUCURSAL	LAS PALMAS	99			LA SELVA	SAN BERNARDO	SAN BERNARDO	XIII REGION METROPOLITANA
50882160	3	S	2009-01-30	SUCURSAL	LAS PALMAS 99 SITIO	98			POBL. LA SELVA	SAN BERNARDO	SAN BERNARDO	XIII REGION METROPOLITANA
50882160	3	N	2005-06-13	SUCURSAL	RINCON NOS LT 3	19				SAN BERNARDO	SAN BERNARDO	XIII REGION METROPOLITANA
50882380	0	S	2002-11-21	SUCURSAL	LOTE 3 R.DE MELLADO	S/N			ROL -140/157		SAGRADA FAMILIA	VII REGION DEL MAULE
50882420	3	S	2002-10-15	SUCURSAL	FDO SEMILLERO	S/N			SECTOR LA HIGUERA	SAN CLEMENTE	SAN CLEMENTE	VII REGION DEL MAULE
50882420	3	S	2002-06-18	SUCURSAL	PARCELA 42				QUEBRADA DE AGUA	TALCA	SAN CLEMENTE	VII REGION DEL MAULE
50882420	3	S	2002-11-21	SUCURSAL	PC 41 QUEBRADA DE AGUA OE					SAN CLEMENTE	SAN CLEMENTE	VII REGION DEL MAULE
50882420	3	S	2002-11-28	SUCURSAL	QUEBRADA DE AGUA PARC.	46	......	.....	ROL 153-210	SAN CLEMENTE	SAN CLEMENTE	VII REGION DEL MAULE
50882450	5	S	2012-01-10	SUCURSAL	MELOZAL S/N				VINA 247	TALCA	SAN JAVIER	VII REGION DEL MAULE
50882460	2	S	1999-05-18	SUCURSAL	FUNDO EL SILO					SAN CARLOS	SAN CARLOS	XVI REGION DE ÑUBLE
50882750	4	S	2000-04-14	SUCURSAL	PASAJE ARANZADI	2124			P.SAN SEBASTIAN	TEMUCO	TEMUCO	IX REGION DE LA ARAUCANIA
50882760	1	S	1999-06-17	SUCURSAL	LUGAR LAS QUINTAS	S/N			21 DE MAYO		SAAVEDRA	IX REGION DE LA ARAUCANIA
50883150	1	S	2000-01-31	SUCURSAL	PERSA TENIENTE CRUZ					SANTIAGO	PUDAHUEL	XIII REGION METROPOLITANA
50883300	8	S	2004-03-12	SUCURSAL	PADRE TADEO	4339				SANTIAGO	QUINTA NORMAL	XIII REGION METROPOLITANA
50883340	7	S	1999-07-13	SUCURSAL	PANAM NORTE FRENTE	3061				SANTIAGO	CONCHALI	XIII REGION METROPOLITANA
50883520	5	S	2000-02-14	SUCURSAL	ANTONIA LOPEZ DE BELLO	273			RECOLETA	STGO CENTRO	SANTIAGO	XIII REGION METROPOLITANA
50883520	5	S	1999-10-14	SUCURSAL	VEGA CENTRAL	1043			RECOLETA	STGO CENTRO	SANTIAGO	XIII REGION METROPOLITANA
50883670	8	S	1999-09-20	SUCURSAL	SANTO DOMINGO	1066		16-A		STGO	SANTIAGO	XIII REGION METROPOLITANA
50884150	7	S	1999-08-06	SUCURSAL	EL ROBLE	4130	BODEGA		11 SEPTIEMBRE	ARICA	ARICA	XV REGION ARICA Y PARINACOTA
50884240	6	S	1999-08-13	SUCURSAL	DIEGO PORTALES	840	L/219	PS.II	SHOPING CENTERR	ARICA	ARICA	XV REGION ARICA Y PARINACOTA
50884460	3	S	2000-03-17	SUCURSAL	LUIS ORIONE	717				QUINTERO	QUINTERO	V REGION VALPARAISO
50884660	6	S	2000-10-18	SUCURSAL	AVDA. MAIPU	50				SAN FELIPE	SAN FELIPE	V REGION VALPARAISO
50884660	6	S	2000-12-19	SUCURSAL	AVDA.CHACABUCO	349				SAN FELIPE	SAN FELIPE	V REGION VALPARAISO
50884700	9	S	2003-03-13	SUCURSAL	PLAZUELA ECUADOR	578			LOCAL 16	VALPARAISO	VALPARAISO	V REGION VALPARAISO
50884710	6	S	2003-01-14	SUCURSAL	LA PONDEROSA LOTE C				SECTOR MICHIMALONGO	SAN FELIPE	SAN FELIPE	V REGION VALPARAISO
50885020	4	S	1999-09-15	SUCURSAL	CUEVAS	266				RANCAGUA	RANCAGUA	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
50885180	4	N	2005-12-06	SUCURSAL	PREDIO RINCON ROL.514-130				DE ACHIBUENO	LONGAVI	LONGAVI	VII REGION DEL MAULE
50885180	4	N	2004-05-20	SUCURSAL	PREDIO SANTA CLARA				ROL.529-25	LINARES	LINARES	VII REGION DEL MAULE
50885530	3	S	2000-03-22	SUCURSAL	ISABEL RIQUELME	931	46				CHILLAN	XVI REGION DE ÑUBLE
50885640	7	S	2002-04-19	SUCURSAL	CANADA	837			LEONOR MASCAYANO	TALCAHUANO	TALCAHUANO	VIII REGION DEL BIO BIO
50885850	7	S	2001-11-13	SUCURSAL	EDECIO ALVARADO	80			LOCAL 2 INT	CALBUCO	PUERTO MONTT	X REGION LOS LAGOS
50886250	4	S	2003-08-28	SUCURSAL	AVDA O'HIGGINS	2448				CHILLAN	CHILLAN VIEJO	XVI REGION DE ÑUBLE
50886450	7	N	2000-08-30	SUCURSAL	ANTARES	714				SANTIAGO	MAIPU	XIII REGION METROPOLITANA
50886560	0	S	2002-02-13	SUCURSAL	VALPARAISO	7031	L-F			STGO	PUDAHUEL	XIII REGION METROPOLITANA
50886760	3	N	2013-01-02	SUCURSAL	AVDA. LOS CARRERA	330				EL MONTE	EL MONTE	XIII REGION METROPOLITANA
50886870	7	N	1999-09-09	SUCURSAL	FDO LOS REYES EX S CAMILO					ITAHUE	RIO CLARO	VII REGION DEL MAULE
50887020	5	S	2008-07-11	SUCURSAL	CHESTERTON	7871				SANTIAGO	LAS CONDES	XIII REGION METROPOLITANA
50887030	2	S	2000-04-24	SUCURSAL	AHUMADA	85		L 126		STGO	SANTIAGO	XIII REGION METROPOLITANA
50887130	9	S	2001-04-27	SUCURSAL	AV BENITO REBOLLEDO	2931		4		STGO	MACUL	XIII REGION METROPOLITANA
50887130	9	S	2002-12-13	SUCURSAL	AV HYADN	5689-B				STGO	SAN JOAQUIN	XIII REGION METROPOLITANA
50887130	9	S	2000-02-24	SUCURSAL	EXEQUIEL FERNANDEZ	5117	L/1		CAMPUS	STGO	MACUL	XIII REGION METROPOLITANA
50887130	9	S	2001-12-13	SUCURSAL	PASAJE GALILEO	4717				STGO	SAN JOAQUIN	XIII REGION METROPOLITANA
50887490	1	S	2001-03-26	SUCURSAL	MALL ZOFRI	SN	5025	5026	ZOFRI	IQUIQUE	IQUIQUE	I REGION DE TARAPACA
50888150	9	S	2004-07-23	SUCURSAL	MARINO VASQUEZ	1170			LOS ACACIOS	LOS ANDES	LOS ANDES	V REGION VALPARAISO
50888620	9	S	2003-05-30	SUCURSAL	A PRAT	401-B			CHOL CHOL	IMPERIAL	NUEVA IMPERIAL	IX REGION DE LA ARAUCANIA
50888620	9	S	2002-12-06	SUCURSAL	FREIRE	275				GALVARINO	GALVARINO	IX REGION DE LA ARAUCANIA
50888620	9	S	2001-07-05	SUCURSAL	LASCANO	318				CHOL-CHOL	NUEVA IMPERIAL	IX REGION DE LA ARAUCANIA
50888650	0	N	2009-10-01	SUCURSAL	AVENIDA ARTURO PRAT	1252				CURANILAHUE	CURANILAHUE	VIII REGION DEL BIO BIO
50888650	0	N	2001-12-06	SUCURSAL	CAUPOLICAN	800				CURANILAHUE	CURANILAHUE	VIII REGION DEL BIO BIO
50888690	K	S	2000-06-09	SUCURSAL	SAPARTA	693			PARQUE INDUSTRIAL	PUDAHUEL	PUDAHUEL	XIII REGION METROPOLITANA
50888900	3	S	2002-09-09	SUCURSAL	MAIPON	378				CHILLAN	CHILLAN	XVI REGION DE ÑUBLE
50889020	6	S	2000-02-29	SUCURSAL	LUGAR  TRAIGUEN					TOLTEN	TOLTEN	IX REGION DE LA ARAUCANIA
50889330	2	S	2000-05-11	SUCURSAL	AVDA SN MIGUEL				UNIV CATOLICA	TALCA	TALCA	VII REGION DEL MAULE
50889830	4	N	2005-07-28	SUCURSAL	CARRETERA GRAL.SAN MARTIN	0261				SANTIAGO	COLINA	XIII REGION METROPOLITANA
50889830	4	S	2006-05-16	SUCURSAL	LO VALLEDOR				FERIA	SANTIAGO	P AGUIRRE CERDA	XIII REGION METROPOLITANA
50889950	5	S	1999-10-20	SUCURSAL	PARAGUAY	2089					SAN RAMON	XIII REGION METROPOLITANA
50890760	5	S	2000-02-10	SUCURSAL	CHACABUCO	231				COPIAPO	COPIAPO	III REGION DE ATACAMA
50891230	7	S	2000-10-19	SUCURSAL	HIJUELA SAN EUGENIO				FDO. SANTA AMALIA	GRANEROS	GRANEROS	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
50891290	0	S	2000-07-27	SUCURSAL	MANUEL RODRIGUEZ	912		102		SAN FERNANDO	SAN FERNANDO	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
50891520	9	S	2016-05-23	SUCURSAL	PARCELA	13			ARILAHUEN	SANTA BARBARA	SANTA BARBARA	VIII REGION DEL BIO BIO
50891520	9	S	2009-01-13	SUCURSAL	PARCELA	49			ROL 210/14	SANTA BARBARA	SANTA BARBARA	VIII REGION DEL BIO BIO
50891950	6	S	2001-07-27	SUCURSAL	HERNAN FUENZALIDA	2420	H-52		TERMINAL AGROPCUARIO	IQUIQUE	IQUIQUE	I REGION DE TARAPACA
50891950	6	S	2001-07-27	SUCURSAL	HERNAN FUENZALIDA	2420	H-53		TERMINAL AGRO.	IQUIQUE	IQUIQUE	I REGION DE TARAPACA
50891950	6	S	2001-07-27	SUCURSAL	HERNAN FUENZALIDA	2420	H-54			IQUIQUE	IQUIQUE	I REGION DE TARAPACA
50892000	8	N	2002-01-08	SUCURSAL	SAN ANTONIO	32			ROL 25-125	STGO	SANTIAGO	XIII REGION METROPOLITANA
50892000	8	N	2000-05-30	SUCURSAL	VALPARAISO	378			ROL 669-078	VINA DEL MAR	VINA DEL MAR	V REGION VALPARAISO
50892100	4	S	1999-08-06	SUCURSAL	FERIA PERSA SN. FCO.	PUESTO	766			STGO	PUDAHUEL	XIII REGION METROPOLITANA
50892270	1	S	1999-08-24	SUCURSAL	PLACER	898	LOCAL	S/N		STGO	SANTIAGO	XIII REGION METROPOLITANA
50892550	6	S	2000-03-02	SUCURSAL	MICHELSON	546			ROL.4140-22	SAN MIGUEL	SAN MIGUEL	XIII REGION METROPOLITANA
50892860	2	S	1999-10-08	SUCURSAL	DEPARTAMENTAL	100	P-3	L-11		STGO	SAN JOAQUIN	XIII REGION METROPOLITANA
50892990	0	S	2005-11-08	SUCURSAL	A. LATORRE	527				MEJILLONES	MEJILLONES	II REGION DE ANTOFAGASTA
50893100	K	N	2008-10-17	SUCURSAL	OHIGGINS	1856		1	SAN ROQUE		VALPARAISO	V REGION VALPARAISO
50893200	6	S	2000-03-28	SUCURSAL	CUESTA LO GONZALEZ		S/N			CHIMBARONGO	CHIMBARONGO	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
50893390	8	S	2001-04-17	SUCURSAL	CAUPOLICAN	471				ARAUCO	ARAUCO	VIII REGION DEL BIO BIO
50893490	4	N	2012-10-18	SUCURSAL	ESMERALDA	323		A1		ARAUCO	ARAUCO	VIII REGION DEL BIO BIO
50893530	7	S	1999-12-20	SUCURSAL	LLIUCO RURAL					QUEMCHI	QUEMCHI	X REGION LOS LAGOS
50893760	1	S	1999-08-30	SUCURSAL	FERIA PERSA TTE. CRUZ	PUESTO	609			STGO	PUDAHUEL	XIII REGION METROPOLITANA
50894550	7	S	2001-05-02	SUCURSAL	HULQUILEMU PC 67 ST 57					TALCA	TALCA	VII REGION DEL MAULE
50894740	2	S	2000-03-28	SUCURSAL	CORDILLERA	55			BDO. CRUZ	SAN FELIPE	SAN FELIPE	V REGION VALPARAISO
50895030	6	S	1999-10-05	SUCURSAL	OLIVERA BRAGA	17				VINA DEL MAR	VINA DEL MAR	V REGION VALPARAISO
50895230	9	S	2000-05-09	SUCURSAL	LASTRA	1003			ROL 448-1	SANTIAGO	INDEPENDENCIA	XIII REGION METROPOLITANA
50895260	0	S	2000-12-04	SUCURSAL	AVDA. LA PAZ	S/N				PAREDONES	PAREDONES	VI REGION DEL LIBERTADOR GENERAL BERNARDO O'HIGGINS
50895370	4	S	2006-08-12	SUCURSAL	AV. VIC. MACKENNA	9110				SANTIAGO	LA FLORIDA	XIII REGION METROPOLITANA
50895370	4	S	2005-03-15	SUCURSAL	AVENIDA MATTA	328				SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
50895500	6	S	2004-08-24	SUCURSAL	GRANADEROS	3048	L07		CENTRO	CALAMA	CALAMA	II REGION DE ANTOFAGASTA
50895740	8	S	2000-03-02	SUCURSAL	FERIA LIBR PERSA TTE CRUZ					STGO	PUDAHUEL	XIII REGION METROPOLITANA
50895970	2	S	2001-03-28	SUCURSAL	AV CERRILLOS 4030 FERIA	L-457	L-458		LO VALLEDOR CALLE PR	SANTIAGO	P AGUIRRE CERDA	XIII REGION METROPOLITANA
50896110	3	S	2004-03-10	SUCURSAL	SANTA ROSA	2181			ROL 3714-043	SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
50896130	8	S	2001-08-02	SUCURSAL	SANTA AMALIA	625			ROL 2674-276	STGO	LA FLORIDA	XIII REGION METROPOLITANA
50896810	8	S	2000-04-10	SUCURSAL	SAN ANTONIO	566				SANTIAGO	SANTIAGO	XIII REGION METROPOLITANA
50896910	4	S	2003-03-05	SUCURSAL	SAN FCO.	6986				STGO	LO PRADO	XIII REGION METROPOLITANA
